material,material-id,e_hull,indice_de_miller,capas,nsites,altura_slab,a,b,c,alpha,beta,gamma,escalonada,exito_limpia,sitios_bridge,sitios_hollow,sitios_ontop,sitios_totales,bridge_enviados,hollow_enviados,ontop_enviados,bridge_exitosos,hollow_exitosos,ontop_exitosos,prob_convergencia,prob_tiempo,errores
Si,mp-971662,0.091849948260868,110,6,46,6.355566940764637,10.180460070000002,14.39734470219175,26.35556694076464,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Si,mp-971662,0.091849948260868,111,6,37,5.99242942034361,14.397344702191749,14.397344702191752,25.99242942034361,90.0,73.22134511903965,60.00000000000001,True,,,,,,,,,,,,0,0,0
Ga,mp-142,0.0,100,6,24,11.080116652307858,4.55550353,7.597983681293973,31.08011665230785,90.0,90.0,90.0,False,True,4.0,1.0,1.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,0,1,0
Ga,mp-142,0.0,110,6,12,10.292006877821994,4.398078945000005,4.55550353,30.292006877822,90.00000000000001,90.51031894769145,90.0,False,True,6.0,4.0,2.0,12.0,6.0,4.0,2.0,6.0,4.0,2.0,0,0,0
Ga,mp-142,0.0,111,6,11,7.560026749049799,4.398078945000005,6.332117404020146,27.5600267490498,84.0811903128191,85.07051114986415,70.00742502511207,False,True,6.0,4.0,2.0,12.0,6.0,4.0,2.0,1.0,2.0,2.0,0,7,0
Ga,mp-10021,0.083391994999999,100,6,11,13.125855324446484,3.28160879,4.210354750000005,33.12585532444648,86.39156089313734,90.0,90.0,False,True,12.0,6.0,4.0,22.0,12.0,6.0,4.0,11.0,6.0,4.0,0,0,1
Ga,mp-10021,0.083391994999999,110,6,11,10.291481546589528,4.2103547500000005,4.2998355207189976,30.291481546589527,88.87459452058809,89.17827892221376,78.10151203097837,False,True,3.0,2.0,1.0,6.0,3.0,2.0,1.0,3.0,2.0,1.0,0,0,0
Ga,mp-10021,0.083391994999999,111,6,12,8.91939757954618,4.299835520718995,5.338168540937311,28.91939757954617,90.8164641768459,91.87455254149474,107.85149199374015,False,True,6.0,4.0,2.0,12.0,6.0,4.0,2.0,5.0,4.0,2.0,0,0,1
Ge,mp-32,0.0,100,6,6,7.093567770146901,4.01272789846177,4.01272789846177,27.0935677701469,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Ge,mp-32,0.0,110,6,12,10.031819746154437,4.01272789846177,5.674854216117523,30.03181974615444,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Ge,mp-32,0.0,111,6,9,12.9299010061546,4.01272789846177,4.01272789846177,32.929901006154594,86.8152614632796,86.8152614632796,60.00000000000001,False,True,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Ga,mp-567540,0.081974897,100,6,30,6.619356768261888,5.11066719,13.518602605962442,26.619356768261888,90.0,90.0,90.0,False,False,,,,,,,,,,,0,0,1
Ga,mp-567540,0.081974897,110,6,17,6.776965100422533,5.11066719,8.581024125000015,26.776965100422533,92.41623774995588,90.0,90.0,False,True,7.0,4.0,3.0,14.0,,,,,,,0,0,0
Ga,mp-567540,0.081974897,111,6,30,6.559136264925344,8.581024125000015,9.987637065931802,26.559136264925343,91.5421937919993,96.75819081222508,101.94767725744346,False,False,,,,,,,,,,,0,1,0
Ge,mp-1091415,0.006874353749999,100,6,16,5.894266940276264,4.00310404,13.15670686,25.894266940276264,90.0,93.67049650831513,90.0,False,,,,,,,,,,,,0,0,0
Ge,mp-1091415,0.006874353749999,110,6,48,10.604481659355596,6.933579585264235,13.15670686,30.6044816593556,90.0,96.58677555362944,90.0,False,,,,,,,,,,,,0,0,0
Ge,mp-1091415,0.006874353749999,111,6,48,10.541877506708966,6.933579585264235,13.752228086933236,30.54187750670897,99.80794697873051,95.81752564444358,75.39881825586106,True,,,,,,,,,,,,0,0,0
Ge,mp-1007760,0.016676869999999,100,6,12,7.933495492294501,3.997585844999998,6.59937795,27.933495492294497,90.0,93.67049650831513,90.0,False,,,,,,,,,,,,0,0,0
Ge,mp-1007760,0.016676869999999,110,6,24,10.29340473290388,6.59937795,6.924021791158163,30.29340473290388,95.81752564444358,90.0,90.0,False,,,,,,,,,,,,0,0,0
Ge,mp-1007760,0.016676869999999,111,5,15,7.163337817057744,6.924021791158163,7.715729512825765,27.163337817057744,94.63755319281354,90.0,63.33999907002927,True,,,,,,,,,,,,0,0,0
Ge,mp-1198022,0.043253197058822,100,6,34,6.817716414423369,10.78375667,10.78375667,26.81771641442337,90.0,90.0,90.0,False,True,10.0,4.0,2.0,16.0,4.0,3.0,2.0,4.0,3.0,2.0,0,0,0
Ge,mp-1198022,0.043253197058822,110,6,44,5.391878335000008,10.78375667,15.250534936045325,25.391878335000005,90.0,90.0,90.0,False,True,12.0,5.0,3.0,20.0,4.0,3.0,2.0,1.0,3.0,2.0,0,3,0
Ge,mp-1198022,0.043253197058822,111,6,28,5.786930387144999,10.78375667,10.783756669999995,25.786930387145,83.03472271882117,83.03472271882117,59.99999999999999,False,True,13.0,4.0,5.0,22.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0
Y,mp-112,0.0,100,6,6,7.445978003576597,3.64256939,5.87915835,27.4459780035766,90.0,93.00449159888308,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Y,mp-112,0.0,110,6,12,9.379271003236402,5.87915835,6.309115253575173,29.379271003236404,95.81752564444358,90.0,90.0,False,True,4.0,2.0,2.0,8.0,4.0,2.0,2.0,4.0,2.0,2.0,0,0,0
Y,mp-112,0.0,111,6,10,7.855849589315818,6.309115253575173,6.916127143520404,27.855849589315817,85.76324647375436,90.0,62.86322451829637,False,True,6.0,2.0,2.0,10.0,6.0,2.0,2.0,3.0,2.0,2.0,0,3,0
Y,mp-1187739,0.0426203866666661,100,6,9,7.857236944000528,3.652104497131802,8.97629171,27.85723694400053,89.89666912024502,90.0,90.0,False,True,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Y,mp-1187739,0.0426203866666661,110,6,8,7.465671351019148,3.64944069,8.976291710000007,27.46567135101915,96.11827997311612,93.05118457964608,101.73888566000008,False,True,6.0,4.0,2.0,12.0,0.0,2.0,1.0,0.0,2.0,1.0,0,0,0
Y,mp-1187739,0.0426203866666661,111,6,10,8.977672050767879,3.64944069,9.690803894465372,28.97767205076788,94.79891862346533,89.95037508077012,89.99324718656908,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Y,mp-1187717,0.0437545249999971,100,6,8,5.154872115220583,3.64254414,11.84413035,25.15487211522058,90.0,86.99550840111694,90.0,False,,,,,,,,,,,,0,0,0
Y,mp-1187717,0.0437545249999971,110,6,24,9.592369759308216,6.309071519292284,11.84413035,29.592369759308216,90.0,95.81752564444358,90.0,False,,,,,,,,,,,,0,0,0
Y,mp-1187717,0.0437545249999971,111,6,21,9.106360350000006,6.3090715192922815,12.391591970349872,29.106360350000006,98.4517472352126,90.0,75.25185369991921,True,,,,,,,,,,,,0,0,0
Y,mp-9,0.0978180000000001,100,6,6,12.759955306652367,3.609060369988463,3.609060369988463,32.759955306652365,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Y,mp-9,0.0978180000000001,110,6,6,9.022650924971156,3.609060369988464,5.103982122660945,29.02265092497116,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Y,mp-9,0.0978180000000001,111,6,6,14.837248187730347,3.609060369988463,3.609060369988463,34.83724818773035,86.8152614632796,86.8152614632796,60.00000000000001,False,True,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Zr,mp-131,0.0,100,6,6,6.545598952962095,3.239231415,5.17222,26.54559895296209,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Zr,mp-131,0.0,110,6,12,8.0980785375,5.17222,5.610513388253227,28.0980785375,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Zr,mp-131,0.0,111,6,11,7.63187058595407,5.610513388253227,6.102825565942624,27.63187058595407,88.0915752152206,90.00000000000001,62.63449272905474,False,True,6.0,2.0,2.0,10.0,6.0,2.0,2.0,3.0,2.0,2.0,0,3,0
Zr,mp-1077723,0.0089095716666669,100,6,18,7.7702413891431235,5.43104158,8.336112344147178,27.770241389143123,90.0,89.95003140344906,90.0,False,,,,,,,,,,,,0,0,0
Zr,mp-1077723,0.0089095716666669,110,6,16,12.488607331494118,5.43104158,5.863904477059206,32.48860733149412,88.0946010886685,89.96107443746351,62.44312979505812,False,,,,,,,,,,,,0,0,0
Zr,mp-1077723,0.0089095716666669,111,6,18,6.251525485518513,5.863904477059206,9.66169594560125,26.25152548551852,85.98416682824842,89.43748618544029,75.30349366829687,False,,,,,,,,,,,,0,0,0
Zr,mp-8635,0.0569821349999983,100,6,6,11.323101357635778,3.2026567016187446,3.2026567016187446,31.32310135763577,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Zr,mp-8635,0.0569821349999983,110,6,6,8.006641754046859,3.2026567016187446,4.529240543054312,28.00664175404686,90.0,90.00000000000001,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Zr,mp-8635,0.0569821349999983,111,6,6,13.074791233784865,3.2026567016187446,3.202656701618745,33.074791233784865,90.0,90.00000000000001,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Nb,mp-75,0.0,100,6,6,8.29408094692004,3.317632378768019,3.317632378768019,28.29408094692004,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Nb,mp-75,0.0,110,6,6,11.729601762554612,2.873153920430901,2.8731539204309007,31.72960176255461,90.0,90.0,109.47122063449068,False,True,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
Nb,mp-75,0.0,111,6,9,7.4107996888315135,4.691840705021845,4.691840705021847,27.41079968883152,85.882860523473,85.882860523473,60.00000000000001,False,True,5.0,0.0,2.0,7.0,5.0,0.0,2.0,5.0,0.0,2.0,0,0,0
Nb,mp-1104341,0.0232133514285735,100,6,16,6.403352517069308,4.67200266,9.95310400999999,26.403352517069308,85.62437262,88.02595985999997,78.86128322,False,True,9.0,4.0,3.0,16.0,0.0,4.0,3.0,0.0,3.0,3.0,0,1,0
Nb,mp-1104341,0.0232133514285735,110,6,18,5.695281757745663,5.35417533377185,9.95310401,25.69528175774566,97.17061633595702,88.17149610829094,82.59158535060044,False,True,21.0,8.0,7.0,36.0,0.0,8.0,7.0,0.0,7.0,7.0,0,1,0
Nb,mp-1104341,0.0232133514285735,111,6,19,6.80733101316447,5.35417533377185,10.127941207142076,26.80733101316447,93.67328227109824,86.02018038952038,74.8647438247599,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mo,mp-129,0.0,100,6,6,7.919044861941275,3.167617944776512,3.167617944776512,27.91904486194128,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Mo,mp-129,0.0,110,6,6,11.199220644798327,2.743237609659912,2.743237609659912,31.19922064479833,90.0,90.0,109.47122063449068,False,True,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
Mo,mp-129,0.0,111,6,9,7.075703212241992,4.479688257919332,4.4796882579193325,27.07570321224199,85.882860523473,85.882860523473,60.00000000000001,False,True,5.0,0.0,2.0,7.0,5.0,0.0,2.0,5.0,0.0,2.0,0,0,0
Tc,mp-113,0.0,100,6,12,12.639723467886444,2.736580405,4.3949028,32.63972346788644,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Tc,mp-113,0.0,110,6,12,7.0001026471605705,4.3949028,4.739896300457415,27.000102647160567,85.69338090449855,90.0,90.0,False,True,4.0,2.0,2.0,8.0,4.0,2.0,2.0,4.0,2.0,2.0,0,0,0
Tc,mp-113,0.0,111,6,12,7.183138068183329,4.739896300457415,5.177262107956074,27.183138068183325,90.90292202095692,90.0,62.75728355849766,False,True,6.0,4.0,2.0,12.0,6.0,4.0,2.0,4.0,4.0,1.0,0,3,0
Tc,mp-867351,0.0041490374999995,100,6,16,8.698621327481387,2.73935529,8.76968444,28.69862132748139,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Tc,mp-867351,0.0041490374999995,110,6,24,7.125966846082909,4.744702542262576,8.76968444,27.12596684608291,90.0,94.30661909550145,90.0,False,,,,,,,,,,,,0,0,0
Tc,mp-867351,0.0041490374999995,111,6,23,7.278035587519563,4.744702542262576,9.187569459983914,27.278035587519565,82.90071580946194,90.0,75.03593670627914,False,,,,,,,,,,,,0,0,0
Tc,mp-8638,0.0734422500000029,100,6,6,9.638667428397902,2.7262268400888217,2.7262268400888217,29.6386674283979,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Tc,mp-8638,0.0734422500000029,110,6,6,6.815567100222049,2.7262268400888217,3.855466971359159,26.815567100222047,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Tc,mp-8638,0.0734422500000029,111,6,6,11.19500261294989,2.7262268400888194,2.7262268400888217,31.19500261294989,87.49622545351538,87.49622545351538,59.99999999999999,False,True,1.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Ru,mp-33,0.0,100,6,12,12.506914153636083,2.7078263449999995,4.26810178,32.50691415363609,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Ru,mp-33,0.0,110,6,12,6.926550497494192,4.26810178,4.690092807613531,26.9265504974942,85.69338090449855,90.0,90.0,False,True,4.0,2.0,2.0,8.0,4.0,2.0,2.0,4.0,2.0,2.0,0,0,0
Ru,mp-33,0.0,111,6,12,7.095520696765556,4.690092807613531,5.054603477931303,27.09552069676556,91.42484269783652,89.99999999999999,62.35818290982664,False,True,6.0,2.0,2.0,10.0,6.0,2.0,2.0,5.0,2.0,2.0,0,1,0
Rh,mp-74,0.0,100,6,6,9.514930430086572,2.69122873185298,2.69122873185298,29.51493043008657,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Rh,mp-74,0.0,110,6,6,6.72807182963245,2.69122873185298,3.805972172034629,26.728071829632448,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Rh,mp-74,0.0,111,6,6,10.986895290262089,2.69122873185298,2.69122873185298,30.98689529026209,90.0,90.00000000000001,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Rh,mp-1186916,0.0219524650000018,100,6,16,8.54743716108413,2.691744625,8.79807013,28.547437161084133,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Rh,mp-1186916,0.0219524650000018,110,6,24,7.002115799251392,4.662238451500435,8.79807013,27.0021157992514,90.0,85.69338090449855,90.0,False,,,,,,,,,,,,0,0,0
Rh,mp-1186916,0.0219524650000018,111,6,21,6.44110523441565,4.662238451500434,9.200626453596222,26.441105234415648,82.026622470792,85.85686960863387,75.32325857909579,True,,,,,,,,,,,,0,0,0
Rh,mp-2646993,0.0590146950000018,100,6,12,12.613851871161806,2.73097904,4.428489,32.613851871161806,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Rh,mp-2646993,0.0590146950000018,110,6,12,6.985774498828961,4.428489,4.730194451685677,26.985774498828963,94.30661909550145,90.0,90.0,False,True,4.0,2.0,2.0,8.0,4.0,2.0,2.0,4.0,2.0,2.0,0,0,0
Rh,mp-2646993,0.0590146950000018,111,6,12,7.174931379401132,4.730194451685677,5.202860880327315,27.17493137940113,90.63198259177685,90.00000000000001,62.962324338433255,False,True,6.0,2.0,2.0,10.0,6.0,2.0,2.0,6.0,2.0,2.0,0,0,0
Pd,mp-2,0.0,100,6,6,9.793253940700613,2.7699505085405134,2.769950508540513,29.79325394070061,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Pd,mp-2,0.0,110,6,6,6.924876271351284,2.769950508540513,3.917301576280245,26.924876271351287,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Pd,mp-2,0.0,111,6,6,11.374549881492118,2.769950508540513,2.7699505085405143,31.374549881492115,87.49622545351538,87.49622545351538,59.99999999999999,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Pd,mp-1186427,0.0150050624999984,100,6,16,8.772311481050933,2.76256167,9.11839409,28.772311481050927,90.0,90.0,90.0,False,True,5.0,2.0,2.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0
Pd,mp-1186427,0.0150050624999984,110,6,24,7.186334296446608,4.784897171482326,9.11839409,27.186334296446606,90.0,94.30661909550145,90.0,False,True,7.0,4.0,3.0,14.0,0.0,4.0,0.0,0.0,4.0,0.0,0,0,0
Pd,mp-1186427,0.0150050624999984,111,6,23,7.282581297421292,4.784897171482326,9.527689004218177,27.28258129742129,82.17205791100744,90.0,75.45710092435834,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Pd,mp-2646997,0.022572985,100,6,12,12.857198104516018,2.783665045,4.628893,32.857198104516016,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Pd,mp-2646997,0.022572985,110,6,12,7.120543951389166,4.628893,4.821449289193505,27.120543951389163,85.69338090449855,90.0,90.0,False,,,,,,,,,,,,0,0,0
Pd,mp-2646997,0.022572985,111,6,12,7.331169396884505,4.821449289193505,5.401429578195374,27.331169396884505,89.92209137257709,90.0,63.492667841292736,True,,,,,,,,,,,,0,0,0
Pd,mp-2646977,0.0447650700000004,100,6,6,7.861405012631623,3.144562005052651,3.144562005052651,27.86140501263162,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Pd,mp-2646977,0.0447650700000004,110,6,6,11.117705588171477,2.723270580150926,2.723270580150926,31.117705588171475,90.0,90.0,109.47122063449068,False,True,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
Pd,mp-2646977,0.0447650700000004,111,6,6,4.538784300251546,4.447082235268591,4.447082235268592,24.538784300251542,90.0,90.0,60.00000000000001,False,True,4.0,0.0,2.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,0,0,0
Ag,mp-8566,0.0,100,6,16,9.244083974057036,2.911131475,9.46370874,29.24408397405704,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Ag,mp-8566,0.0,110,6,24,7.598590219503293,5.042227622212927,9.46370874,27.598590219503293,90.0,94.71500395394824,90.0,False,,,,,,,,,,,,0,0,0
Ag,mp-8566,0.0,111,6,21,7.598590219503299,5.042227622212927,9.90133675724082,27.598590219503293,99.6389756194886,94.71500395394824,75.24871835509359,True,,,,,,,,,,,,0,0,0
Ag,mp-124,0.0021267149999992,100,6,6,10.260890897275631,2.902218213791567,2.902218213791567,30.26089089727563,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Ag,mp-124,0.0021267149999992,110,6,6,7.255545534478916,2.902218213791566,4.104356358910253,27.25554553447892,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Ag,mp-124,0.0021267149999992,111,6,6,11.917695185514642,2.902218213791567,2.902218213791566,31.91769518551465,87.49622545351538,87.49622545351538,59.99999999999999,False,True,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Ag,mp-10597,0.0076686750000014,100,6,12,13.49752156105289,2.92229914,4.70166181,33.49752156105289,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0
Ag,mp-10597,0.0076686750000014,110,6,12,7.489053705721469,4.70166181,5.061570585394835,27.489053705721467,94.71500395394824,90.0,90.0,False,True,4.0,2.0,2.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0
Ag,mp-10597,0.0076686750000014,111,6,12,7.5838414251724675,5.061570585394835,5.535833816080212,27.58384142517247,92.260041068431,94.508938906208,62.79572768131012,False,True,6.0,2.0,2.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0
Ag,mp-989737,0.0103816750000014,100,6,18,4.252320876640592,2.946094323370934,21.61395000358281,24.252320876640592,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Ag,mp-989737,0.0103816750000014,110,6,18,7.689849703988562,5.102785051968708,7.4027115906115615,27.689849703988564,88.91778689492715,85.28499604605182,76.71641080976674,False,,,,,,,,,,,,0,0,0
Ag,mp-989737,0.0103816750000014,111,6,46,7.829665153152,5.102785051968711,21.813809995495426,27.829665153152003,94.41119892325756,94.71500395394824,83.28318179705491,True,,,,,,,,,,,,0,0,0
Ag,mp-2646971,0.0343371633333333,100,6,6,8.27827000694058,3.3113080027762325,3.3113080027762325,28.27827000694058,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0
Ag,mp-2646971,0.0343371633333333,110,6,6,11.707241716801782,2.86767685015893,2.86767685015893,31.707241716801786,90.0,90.0,109.47122063449068,False,True,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Ag,mp-2646971,0.0343371633333333,111,6,9,7.396672540829236,4.6828966867207145,4.6828966867207145,27.39667254082924,89.99999999999999,94.117139476527,60.00000000000002,False,True,5.0,0.0,2.0,7.0,1.0,0.0,2.0,1.0,0.0,2.0,0,0,0
Cd,mp-94,0.0,100,6,6,5.97826681801206,2.95847482,5.88592793,25.97826681801206,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
Cd,mp-94,0.0,110,6,12,7.581762082715679,5.88592793,5.124228701153189,27.58176208271568,85.28499604605182,90.0,90.0,False,True,4.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
Cd,mp-94,0.0,111,6,11,7.254017167298388,5.124228701153189,6.587618754734378,27.254017167298382,92.6301671553976,90.00000000000001,67.11214027625323,False,True,6.0,4.0,2.0,12.0,2.0,3.0,2.0,2.0,1.0,0.0,0,4,0
Cd,mp-1183591,0.0223162000000023,100,6,8,4.464458579222422,3.093067635,10.43073696,24.464458579222423,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Cd,mp-1183591,0.0223162000000023,110,6,24,7.7326690875000015,5.357350295066906,10.43073696,27.7326690875,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Cd,mp-1183591,0.0223162000000023,111,6,21,8.073477162199683,5.357350295066906,10.879675589069487,28.073477162199683,99.3175508672462,94.71500395394824,75.74670089670411,True,,,,,,,,,,,,0,0,0
Cd,mp-1183542,0.0242843600000028,100,6,6,4.641979972776255,3.216058064226268,7.347862231916137,24.64197997277625,90.0,90.0,90.0,True,,,,,,,,,,,,0,0,0
Cd,mp-1183542,0.0242843600000028,110,6,6,8.040145160565668,3.073546048254072,4.448563226842238,28.04014516056567,90.0,90.0,93.758802440315,False,,,,,,,,,,,,0,0,0
Cd,mp-1183542,0.0242843600000028,111,6,12,5.494962447031268,5.570375967331507,8.020854621029759,25.49496244703127,87.14142803525804,84.93492010599138,69.68120490283643,True,,,,,,,,,,,,0,0,0
Cd,mp-1096861,0.0371204300000016,100,6,6,11.090748750620518,3.13693746,3.13693746,31.09074875062052,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Cd,mp-1096861,0.0371204300000016,110,6,6,7.842343650000002,3.1369374599999995,4.436299500248208,27.842343650000004,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Cd,mp-1096861,0.0371204300000016,111,6,6,12.806493553370528,3.1369374599999995,3.1369374600000004,32.80649355337052,90.0,90.0,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Sn,mp-117,0.0,100,6,6,8.212467493697652,4.645673164054161,4.645673164054161,28.21246749369765,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Sn,mp-117,0.0,110,6,12,11.614182910135398,4.645673164054161,6.569973994958123,31.6141829101354,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,0.0,0,1,0
Sn,mp-117,0.0,111,6,6,10.43123470003426,4.645673164054161,4.645673164054161,30.43123470003426,90.0,90.0,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Sn,mp-1179414,0.096486717499999,100,6,6,9.721641700965586,3.233204929692174,4.5254019964035805,29.721641700965584,90.0,88.16308362665595,90.0,False,True,3.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Sn,mp-1179414,0.096486717499999,110,6,6,14.793393579289898,3.2332049296921737,3.369192462771227,34.7933935792899,87.49894841292205,88.58864134631848,62.53401835780159,False,True,3.0,2.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Sn,mp-1179414,0.096486717499999,111,6,6,7.976410131737245,3.3691924627712275,5.561733304145326,27.97641013173725,90.49401306173044,90.07805676901448,106.1602644085173,False,True,3.0,2.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Sn,mp-623511,0.061407004999999,100,6,6,8.755215002432445,3.5020860009729784,4.676684001214724,28.755215002432447,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Sn,mp-623511,0.061407004999999,110,6,6,12.381743797932348,3.4058987787234507,3.405898778723451,32.38174379793235,90.0,90.0,93.28371675656898,False,True,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Sn,mp-623511,0.061407004999999,111,6,6,5.476956821833296,4.952697519172942,5.84260041466372,25.47695682183329,92.3801306435876,90.00000000000001,64.922511370685,False,True,5.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Hf,mp-103,0.0,100,6,6,6.450934439205632,3.19238463,5.04504164,26.450934439205632,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
Hf,mp-103,0.0,110,6,12,7.9809615749999985,5.04504164,5.529372376461971,27.980961575,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
